1729.57 11.33531    10
1730.95 11.33317    10
1732.32 11.3337    10
1733.69 11.33393    10
1735.06 11.3354    10
1736.43 11.33862    10
1737.8 11.34198    10
1739.18 11.34472    10
1740.55 11.34354    10
1741.92 11.33995    10
1743.29 11.34158    10
1744.66 11.34909    10
1746.03 11.35002    10
1747.41 11.35338    10
1748.78 11.3538    10
1750.15 11.34701    10
1751.52 11.34732    10
1752.89 11.35242    10
1754.26 11.35724    10
1755.64 11.35671    10
1757.01 11.35245    10
1758.38 11.36172    10
1759.75 11.35917    10
1761.12 11.35877    10
1762.5 11.36032    10
1763.87 11.36069    10
1765.24 11.3628    10
1766.61 11.3642    10
1767.98 11.36102    10
1769.36 11.36636    10
1770.73 11.37029    10
1772.1 11.3683    10
1773.47 11.37385    10
1774.84 11.37379    10
1776.21 11.37143    10
1777.59 11.37219    10
1778.96 11.37582    10
1780.33 11.37593    10
1781.7 11.37593    10
1783.08 11.37579    10
1784.45 11.37904    10
1785.82 11.38306    10
1787.19 11.38228    10
1788.56 11.38506    10
1789.94 11.38824    10
1791.31 11.38511    10
1792.68 11.38916    10
1794.05 11.39024    10
1795.42 11.38888    10
1796.8 11.38878    10
1798.17 11.38892    10
1799.54 11.39153    10
1800.91 11.39068    10
1802.29 11.38889    10
1803.66 11.3901    10
1805.03 11.39104    10
1806.4 11.39689    10
1807.77 11.40344    10
1809.15 11.40227    10
1810.52 11.40203    10
1811.89 11.40057    10
1813.26 11.40629    10
1814.64 11.40408    10
1816.01 11.40416    10
1817.38 11.4062    10
1818.75 11.40618    10
1820.12 11.40488    10
1821.5 11.40404    10
1822.87 11.40623    10
1824.24 11.40622    10
1825.61 11.40799    10
1826.99 11.40939    10
1828.36 11.41351    10
1829.73 11.41319    10
1831.1 11.41389    10
1832.48 11.41617    10
1833.85 11.41561    10
1835.22 11.41715    10
1836.59 11.41974    10
1837.97 11.4218    10
1839.34 11.42006    10
1840.71 11.42128    10
1842.08 11.42713    10
1843.46 11.41988    10
1844.83 11.4202    10
1846.2 11.42304    10
1847.57 11.42255    10
1848.95 11.4235    10
1850.32 11.42525    10
1851.69 11.43473    10
1853.07 11.44137    10
1854.44 11.44345    10
1855.81 11.44146    10
1857.18 11.43863    10
1858.56 11.44095    10
1859.93 11.44029    10
1861.3 11.4464    10
1862.67 11.45108    10
1864.05 11.44515    10
1865.42 11.44055    10
1866.79 11.4437    10
1868.17 11.44217    10
1869.54 11.44388    10
1870.91 11.4461    10
1872.28 11.44866    10
1873.66 11.4502    10
1875.03 11.44669    10
1876.4 11.45003    10
1877.77 11.45236    10
1879.15 11.45657    10
1880.52 11.45843    10
1881.89 11.45577    10
1883.27 11.45735    10
1884.64 11.45561    10
1886.01 11.45529    10
1887.38 11.45494    10
1888.76 11.45338    10
1890.13 11.45353    10
1891.5 11.45645    10
1892.88 11.45715    10
1894.25 11.46227    10
1895.62 11.46569    10
1897. 11.46565    10
1898.37 11.46497    10
1899.74 11.46829    10
1901.11 11.47191    10
1902.49 11.47499    10
1903.86 11.47115    10
1905.23 11.47067    10
1906.61 11.4691    10
1907.98 11.47049    10
1909.35 11.46861    10
1910.73 11.47152    10
1912.1 11.47523    10
1913.47 11.47706    10
1914.84 11.47601    10
1916.22 11.47462    10
1917.59 11.4798    10
1918.96 11.47841    10
1920.34 11.48058    10
1921.71 11.48525    10
1923.08 11.49239    10
1924.46 11.49222    10
1925.83 11.49075    10
1927.2 11.4911    10
1928.58 11.48692    10
1929.95 11.49057    10
1931.32 11.4921    10
1932.7 11.49264    10
1934.07 11.49294    10
1935.44 11.49495    10
1936.82 11.4954    10
1938.19 11.49276    10
1939.56 11.49323    10
1940.94 11.49678    10
1942.31 11.49857    10
1943.68 11.4988    10
1945.06 11.50134    10
1946.43 11.50506    10
1947.8 11.50755    10
1949.18 11.50668    10
1950.55 11.50622    10
1951.92 11.50787    10
1953.3 11.5046    10
1954.67 11.50521    10
1956.04 11.50983    10
1957.42 11.51446    10
1958.79 11.51284    10
1960.16 11.51256    10
1961.54 11.51307    10
1962.91 11.51603    10
1964.28 11.51605    10
1965.66 11.51279    10
1967.03 11.51493    10
1968.4 11.51841    10
1969.78 11.52137    10
1971.15 11.52379    10
1972.52 11.524    10
1973.9 11.52031    10
1975.27 11.51648    10
1976.64 11.52145    10
1978.02 11.52594    10
1979.39 11.52605    10
1980.76 11.52892    10
1982.14 11.52972    10
1983.51 11.52644    10
1984.88 11.52953    10
1986.26 11.53356    10
1987.63 11.5311    10
1989.01 11.53393    10
1990.38 11.53602    10
1991.75 11.5384    10
1993.13 11.53941    10
1994.5 11.53974    10
1995.87 11.53938    10
1997.25 11.54212    10
1998.62 11.54028    10
1999.99 11.5392    10
2001.37 11.53843    10
2002.74 11.54232    10
2004.12 11.54429    10
2005.49 11.54512    10
2006.86 11.54762    10
2008.24 11.54807    10
2009.61 11.54508    10
2010.98 11.54847    10
2012.36 11.55508    10
2013.73 11.55595    10
2015.1 11.55151    10
2016.48 11.55479    10
